n,s_factor,duration,size,seed,model,status,objective,runtime,wall_time,servers,fireups,num_vars,num_constrs
3,1.0,long,high,42,M1 Opt,2,6.0,0.00021696090698242188,0.0006799697875976562,3,3,27,56
3,1.0,long,high,42,M2 Opt,2,6.0,0.00017499923706054688,0.000431060791015625,3,3,15,23
3,1.0,long,high,42,M3 Opt,2,6.0,0.00015211105346679688,0.00029206275939941406,3,3,6,10
3,1.0,long,high,43,M1 Opt,2,6.0,0.00023603439331054688,0.0006849765777587891,3,3,25,52
3,1.0,long,high,43,M2 Opt,2,6.0,0.0001690387725830078,0.0004391670227050781,3,3,14,23
3,1.0,long,high,43,M3 Opt,2,6.0,0.0001430511474609375,0.0002760887145996094,3,3,6,10
3,1.0,long,high,44,M1 Opt,2,4.0,0.0002770423889160156,0.0007259845733642578,2,2,27,56
3,1.0,long,high,44,M2 Opt,2,4.0,0.0001819133758544922,0.0004191398620605469,2,2,15,23
3,1.0,long,high,44,M3 Opt,2,4.0,0.0001800060272216797,0.00035309791564941406,2,2,8,16
3,1.0,long,high,45,M1 Opt,2,4.0,0.0002391338348388672,0.000591278076171875,2,2,21,44
3,1.0,long,high,45,M2 Opt,2,4.0,0.0001838207244873047,0.0005021095275878906,2,2,12,26
3,1.0,long,high,45,M3 Opt,2,4.0,0.0002090930938720703,0.0006058216094970703,2,2,9,18
3,1.0,long,high,46,M1 Opt,2,4.0,0.0002090930938720703,0.0006270408630371094,2,2,23,48
3,1.0,long,high,46,M2 Opt,2,4.0,0.00041794776916503906,0.0009021759033203125,2,2,13,25
3,1.0,long,high,46,M3 Opt,2,4.0,0.00021600723266601562,0.0004918575286865234,2,2,8,15
3,1.2,short,low,42,M1 Opt,2,4.0,0.0004050731658935547,0.0009150505065917969,2,2,27,56
3,1.2,short,low,42,M2 Opt,2,4.0,0.00019288063049316406,0.00045800209045410156,2,2,15,23
3,1.2,short,low,42,M3 Opt,2,4.0,0.00019097328186035156,0.00040602684020996094,2,2,9,19
3,1.2,short,low,43,M1 Opt,2,4.0,0.0003261566162109375,0.0007560253143310547,2,2,25,52
3,1.2,short,low,43,M2 Opt,2,4.0,0.0002110004425048828,0.0004620552062988281,2,2,14,23
3,1.2,short,low,43,M3 Opt,2,4.0,0.00018405914306640625,0.0004010200500488281,2,2,9,19
3,1.2,short,low,44,M1 Opt,2,4.0,0.0005600452423095703,0.0010781288146972656,2,2,27,56
3,1.2,short,low,44,M2 Opt,2,4.0,0.00026607513427734375,0.000621795654296875,2,2,15,23
3,1.2,short,low,44,M3 Opt,2,4.0,0.0002040863037109375,0.0004730224609375,2,2,9,19
3,1.2,short,low,45,M1 Opt,2,4.0,0.00034618377685546875,0.0007350444793701172,2,2,21,44
3,1.2,short,low,45,M2 Opt,2,4.0,0.000186920166015625,0.0004889965057373047,2,2,12,26
3,1.2,short,low,45,M3 Opt,2,4.0,0.00021600723266601562,0.00044918060302734375,2,2,9,18
3,1.2,short,low,46,M1 Opt,2,4.0,0.0002689361572265625,0.0007050037384033203,2,2,23,48
3,1.2,short,low,46,M2 Opt,2,4.0,0.00015807151794433594,0.00047898292541503906,2,2,13,25
3,1.2,short,low,46,M3 Opt,2,4.0,0.0001919269561767578,0.0004029273986816406,2,2,9,18
3,1.2,short,high,42,M1 Opt,2,6.0,0.00021505355834960938,0.0007309913635253906,3,3,27,56
3,1.2,short,high,42,M2 Opt,2,6.0,0.00016617774963378906,0.0004181861877441406,3,3,15,23
3,1.2,short,high,42,M3 Opt,2,6.0,0.0001418590545654297,0.00028014183044433594,3,3,6,10
3,1.2,short,high,43,M1 Opt,2,6.0,0.0001800060272216797,0.0005991458892822266,3,3,25,52
3,1.2,short,high,43,M2 Opt,2,6.0,0.0001609325408935547,0.0003960132598876953,3,3,14,23
3,1.2,short,high,43,M3 Opt,2,6.0,0.00015997886657714844,0.000293731689453125,3,3,6,10
3,1.2,short,high,44,M1 Opt,2,4.0,0.0002758502960205078,0.0007300376892089844,2,2,27,56
3,1.2,short,high,44,M2 Opt,2,4.0,0.000247955322265625,0.0006799697875976562,2,2,15,23
3,1.2,short,high,44,M3 Opt,2,4.0,0.0006721019744873047,0.0009279251098632812,2,2,8,16
3,1.2,short,high,45,M1 Opt,2,4.0,0.0003180503845214844,0.0008330345153808594,2,2,21,44
3,1.2,short,high,45,M2 Opt,2,4.0,0.00016617774963378906,0.0004661083221435547,2,2,12,26
3,1.2,short,high,45,M3 Opt,2,4.0,0.00019097328186035156,0.0004019737243652344,2,2,9,18
3,1.2,short,high,46,M1 Opt,2,4.0,0.00020599365234375,0.0006020069122314453,2,2,23,48
3,1.2,short,high,46,M2 Opt,2,4.0,0.0001800060272216797,0.0004317760467529297,2,2,13,25
3,1.2,short,high,46,M3 Opt,2,4.0,0.00015592575073242188,0.00033092498779296875,2,2,8,15
3,1.2,long,low,42,M1 Opt,2,4.0,0.0004069805145263672,0.0009281635284423828,2,2,27,56
3,1.2,long,low,42,M2 Opt,2,4.0,0.000186920166015625,0.00043582916259765625,2,2,15,23
3,1.2,long,low,42,M3 Opt,2,4.0,0.00018715858459472656,0.00039315223693847656,2,2,9,19
3,1.2,long,low,43,M1 Opt,2,4.0,0.00032901763916015625,0.0007486343383789062,2,2,25,52
3,1.2,long,low,43,M2 Opt,2,4.0,0.00019097328186035156,0.00043082237243652344,2,2,14,23
3,1.2,long,low,43,M3 Opt,2,4.0,0.00018286705017089844,0.00039196014404296875,2,2,9,19
3,1.2,long,low,44,M1 Opt,2,4.0,0.00034499168395996094,0.0007939338684082031,2,2,27,56
3,1.2,long,low,44,M2 Opt,2,4.0,0.00018787384033203125,0.0004341602325439453,2,2,15,23
3,1.2,long,low,44,M3 Opt,2,4.0,0.00018286705017089844,0.00038814544677734375,2,2,9,19
3,1.2,long,low,45,M1 Opt,2,4.0,0.00023484230041503906,0.0005927085876464844,2,2,21,44
3,1.2,long,low,45,M2 Opt,2,4.0,0.0003840923309326172,0.000720977783203125,2,2,12,26
3,1.2,long,low,45,M3 Opt,2,4.0,0.00021886825561523438,0.0005202293395996094,2,2,9,18
3,1.2,long,low,46,M1 Opt,2,4.0,0.0002689361572265625,0.0006780624389648438,2,2,23,48
3,1.2,long,low,46,M2 Opt,2,4.0,0.0001609325408935547,0.00042700767517089844,2,2,13,25
3,1.2,long,low,46,M3 Opt,2,4.0,0.0001819133758544922,0.0003840923309326172,2,2,9,18
3,1.2,long,high,42,M1 Opt,2,6.0,0.0003139972686767578,0.0007872581481933594,3,3,27,56
3,1.2,long,high,42,M2 Opt,2,6.0,0.0001971721649169922,0.0005700588226318359,3,3,15,23
3,1.2,long,high,42,M3 Opt,2,6.0,0.00015997886657714844,0.000408172607421875,3,3,6,10
3,1.2,long,high,43,M1 Opt,2,6.0,0.0004038810729980469,0.0009448528289794922,3,3,25,52
3,1.2,long,high,43,M2 Opt,2,6.0,0.00022792816162109375,0.0013298988342285156,3,3,14,23
3,1.2,long,high,43,M3 Opt,2,6.0,0.00014495849609375,0.00033092498779296875,3,3,6,10
3,1.2,long,high,44,M1 Opt,2,4.0,0.0003211498260498047,0.0008878707885742188,2,2,27,56
3,1.2,long,high,44,M2 Opt,2,4.0,0.00019788742065429688,0.00047326087951660156,2,2,15,23
3,1.2,long,high,44,M3 Opt,2,4.0,0.00018286705017089844,0.0003750324249267578,2,2,8,16
3,1.2,long,high,45,M1 Opt,2,4.0,0.00026702880859375,0.0006420612335205078,2,2,21,44
3,1.2,long,high,45,M2 Opt,2,4.0,0.0001571178436279297,0.00042629241943359375,2,2,12,26
3,1.2,long,high,45,M3 Opt,2,4.0,0.00019502639770507812,0.0003910064697265625,2,2,9,18
3,1.2,long,high,46,M1 Opt,2,4.0,0.0002009868621826172,0.0006070137023925781,2,2,23,48
3,1.2,long,high,46,M2 Opt,2,4.0,0.00019407272338867188,0.0004448890686035156,2,2,13,25
3,1.2,long,high,46,M3 Opt,2,4.0,0.00015997886657714844,0.00033402442932128906,2,2,8,15
5,1.0,short,low,42,M1 Opt,2,4.0,0.0019419193267822266,0.0032570362091064453,2,2,56,115
5,1.0,short,low,42,M2 Opt,2,4.0,0.000579833984375,0.0011589527130126953,2,2,31,53
5,1.0,short,low,42,M3 Opt,2,4.0,0.00042510032653808594,0.0008382797241210938,2,2,20,43
5,1.0,short,low,43,M1 Opt,2,6.0,0.0021331310272216797,0.0033080577850341797,3,3,63,130
5,1.0,short,low,43,M2 Opt,2,6.0,0.0014519691467285156,0.0021250247955322266,3,3,34,49
5,1.0,short,low,43,M3 Opt,2,6.0,0.000518798828125,0.0010747909545898438,3,3,20,46
5,1.0,short,low,44,M1 Opt,2,4.0,0.0019690990447998047,0.003058195114135742,2,2,61,126
5,1.0,short,low,44,M2 Opt,2,4.0,0.0007700920104980469,0.0014028549194335938,2,2,33,49
5,1.0,short,low,44,M3 Opt,2,4.0,0.0005800724029541016,0.0010957717895507812,2,2,20,45
5,1.0,short,low,45,M1 Opt,2,4.0,0.0017039775848388672,0.0026848316192626953,2,2,53,110
5,1.0,short,low,45,M2 Opt,2,4.0,0.00048613548278808594,0.0009579658508300781,2,2,29,49
5,1.0,short,low,45,M3 Opt,2,4.0,0.0003941059112548828,0.0007958412170410156,2,2,20,43
5,1.0,short,low,46,M1 Opt,2,4.0,0.0034110546112060547,0.004277944564819336,2,2,54,109
5,1.0,short,low,46,M2 Opt,2,4.0,0.000576019287109375,0.0010962486267089844,2,2,31,49
5,1.0,short,low,46,M3 Opt,2,4.0,0.00041103363037109375,0.0008268356323242188,2,2,20,44
5,1.0,short,high,42,M1 Opt,2,4.0,0.0007951259613037109,0.0017621517181396484,2,2,56,115
5,1.0,short,high,42,M2 Opt,2,4.0,0.00038695335388183594,0.0009226799011230469,2,2,31,53
5,1.0,short,high,42,M3 Opt,2,4.0,0.002207040786743164,0.002719879150390625,2,2,18,38
5,1.0,short,high,43,M1 Opt,2,8.0,0.000782012939453125,0.0019528865814208984,4,4,63,130
5,1.0,short,high,43,M2 Opt,2,8.0,0.0005230903625488281,0.0009999275207519531,4,4,34,49
5,1.0,short,high,43,M3 Opt,2,8.0,0.0001609325408935547,0.00039005279541015625,4,4,11,19
5,1.0,short,high,44,M1 Opt,2,6.0,0.0024139881134033203,0.003548860549926758,3,3,61,126
5,1.0,short,high,44,M2 Opt,2,6.0,0.001062154769897461,0.0017070770263671875,3,3,33,49
5,1.0,short,high,44,M3 Opt,2,6.0,0.0004439353942871094,0.0009479522705078125,3,3,19,42
5,1.0,short,high,45,M1 Opt,2,6.0,0.001127004623413086,0.0019941329956054688,3,3,53,110
5,1.0,short,high,45,M2 Opt,2,6.0,0.0006489753723144531,0.0011110305786132812,3,3,29,49
5,1.0,short,high,45,M3 Opt,2,6.0,0.000392913818359375,0.0008149147033691406,3,3,20,43
5,1.0,short,high,46,M1 Opt,2,6.0,0.0005300045013427734,0.0013828277587890625,3,3,54,109
5,1.0,short,high,46,M2 Opt,2,6.0,0.00025391578674316406,0.0007081031799316406,3,3,31,49
5,1.0,short,high,46,M3 Opt,2,6.0,0.0005102157592773438,0.0009000301361083984,3,3,16,33
5,1.0,long,low,42,M1 Opt,2,4.0,0.0018279552459716797,0.0031049251556396484,2,2,57,118
5,1.0,long,low,42,M2 Opt,2,4.0,0.0008699893951416016,0.0020499229431152344,2,2,31,53
5,1.0,long,low,42,M3 Opt,2,4.0,0.0005819797515869141,0.0011110305786132812,2,2,20,43
5,1.0,long,low,43,M1 Opt,2,6.0,0.002343893051147461,0.0034897327423095703,3,3,63,130
5,1.0,long,low,43,M2 Opt,2,6.0,0.0009589195251464844,0.001583099365234375,3,3,34,49
5,1.0,long,low,43,M3 Opt,2,6.0,0.0009009838104248047,0.0014901161193847656,3,3,20,46
5,1.0,long,low,44,M1 Opt,2,4.0,0.0021381378173828125,0.003408193588256836,2,2,61,126
5,1.0,long,low,44,M2 Opt,2,4.0,0.0005631446838378906,0.0011141300201416016,2,2,33,49
