n,s_factor,duration,size,seed,model,status,objective,runtime,wall_time,servers,fireups,num_vars,num_constrs
15,1.0,long,low,45,M3 Base,2,12.0,0.005376100540161133,0.009783029556274414,6,6,135,298
15,1.0,long,low,45,M3 Opt,2,12.0,0.005700111389160156,0.010341167449951172,6,6,135,314
15,1.0,long,low,46,M3 Base,2,12.0,0.009484052658081055,0.014396905899047852,6,6,135,321
15,1.0,long,low,46,M3 Opt,2,12.0,0.007490873336791992,0.012511968612670898,6,6,135,337
15,1.0,long,high,42,M3 Base,2,18.0,0.0018970966339111328,0.00519108772277832,9,9,88,197
15,1.0,long,high,42,M3 Opt,2,18.0,0.003426074981689453,0.006865739822387695,9,9,88,213
15,1.0,long,high,43,M3 Base,2,14.0,0.004927158355712891,0.008639097213745117,7,7,108,243
15,1.0,long,high,43,M3 Opt,2,14.0,0.004517078399658203,0.008304119110107422,7,7,108,259
15,1.0,long,high,44,M3 Base,2,16.0,0.0035851001739501953,0.0070378780364990234,8,8,98,220
15,1.0,long,high,44,M3 Opt,2,16.0,0.003957033157348633,0.007212162017822266,8,8,98,236
15,1.0,long,high,45,M3 Base,2,20.0,0.003383159637451172,0.005364894866943359,10,10,70,137
15,1.0,long,high,45,M3 Opt,2,20.0,0.002629995346069336,0.004794120788574219,10,10,70,153
15,1.0,long,high,46,M3 Base,2,16.0,0.0032219886779785156,0.006311893463134766,8,8,103,231
15,1.0,long,high,46,M3 Opt,2,16.0,0.004714012145996094,0.007868051528930664,8,8,103,247
15,1.2,short,low,42,M3 Base,2,10.0,0.03940081596374512,0.04353904724121094,5,5,135,309
15,1.2,short,low,42,M3 Opt,2,10.0,0.006386995315551758,0.010939836502075195,5,5,135,325
15,1.2,short,low,43,M3 Base,2,12.0,0.11048102378845215,0.11511015892028809,6,6,135,314
15,1.2,short,low,43,M3 Opt,2,12.0,0.011631965637207031,0.01648688316345215,6,6,135,330
15,1.2,short,low,44,M3 Base,2,12.0,0.13875412940979004,0.14379096031188965,6,6,135,323
15,1.2,short,low,44,M3 Opt,2,12.0,0.007021188735961914,0.012727737426757812,6,6,135,339
15,1.2,short,low,45,M3 Base,2,12.0,0.28205299377441406,0.28708767890930176,6,6,135,298
15,1.2,short,low,45,M3 Opt,2,12.0,0.00482487678527832,0.009967803955078125,6,6,135,314
15,1.2,short,low,46,M3 Base,2,12.0,0.12182807922363281,0.12736940383911133,6,6,135,318
15,1.2,short,low,46,M3 Opt,2,12.0,0.13943195343017578,0.14491629600524902,6,6,135,334
15,1.2,short,high,42,M3 Base,2,12.0,0.005555868148803711,0.009123086929321289,6,6,93,202
15,1.2,short,high,42,M3 Opt,2,12.0,0.005305051803588867,0.00900411605834961,6,6,93,218
15,1.2,short,high,43,M3 Base,2,16.0,0.005385160446166992,0.009314775466918945,8,8,104,235
15,1.2,short,high,43,M3 Opt,2,16.0,0.004764080047607422,0.008961677551269531,8,8,104,251
15,1.2,short,high,44,M3 Base,2,16.0,0.01108694076538086,0.014999151229858398,8,8,100,229
15,1.2,short,high,44,M3 Opt,2,16.0,0.009910106658935547,0.014083147048950195,8,8,100,245
15,1.2,short,high,45,M3 Base,2,17.0,0.0037279129028320312,0.0063321590423583984,8,9,74,147
15,1.2,short,high,45,M3 Opt,2,17.0,0.004645109176635742,0.007410287857055664,8,9,74,163
15,1.2,short,high,46,M3 Base,2,14.0,0.006134986877441406,0.010171890258789062,7,7,106,238
15,1.2,short,high,46,M3 Opt,2,14.0,0.004641056060791016,0.00896906852722168,7,7,106,254
15,1.2,long,low,42,M3 Base,2,12.0,0.009078025817871094,0.014175176620483398,6,6,135,309
15,1.2,long,low,42,M3 Opt,2,12.0,0.006833076477050781,0.011533975601196289,6,6,135,325
15,1.2,long,low,43,M3 Base,2,12.0,0.007860898971557617,0.012598037719726562,6,6,135,314
15,1.2,long,low,43,M3 Opt,2,12.0,0.006290912628173828,0.011199951171875,6,6,135,330
15,1.2,long,low,44,M3 Base,2,12.0,0.007983922958374023,0.012842893600463867,6,6,135,323
15,1.2,long,low,44,M3 Opt,2,12.0,0.0054819583892822266,0.010498046875,6,6,135,339
15,1.2,long,low,45,M3 Base,2,12.0,0.007090091705322266,0.01157379150390625,6,6,135,298
15,1.2,long,low,45,M3 Opt,2,12.0,0.005589008331298828,0.010097980499267578,6,6,135,314
15,1.2,long,low,46,M3 Base,2,12.0,0.009064912796020508,0.013841867446899414,6,6,135,318
15,1.2,long,low,46,M3 Opt,2,12.0,0.00559687614440918,0.010970830917358398,6,6,135,334
15,1.2,long,high,42,M3 Base,2,18.0,0.002792835235595703,0.0055239200592041016,9,9,82,176
15,1.2,long,high,42,M3 Opt,2,18.0,0.0033500194549560547,0.006281137466430664,9,9,82,192
15,1.2,long,high,43,M3 Base,2,16.0,0.0036590099334716797,0.007414102554321289,8,8,104,235
