n,s_factor,duration,size,seed,model,status,objective,runtime,wall_time,servers,fireups,num_vars,num_constrs
50,1.2,long,high,42,M1 Base,2,38.0,279.72153997421265,279.9721829891205,19,"[(1, 0), (1, 4), (6, 48), (8, 47), (9, 36), (12, 34), (14, 31), (16, 8), (17, 30), (17, 49), (18, 38), (20, 23), (20, 33), (23, 32), (24, 29), (27, 14), (29, 39), (31, 44), (35, 46)]",7600,14200
50,1.2,long,high,42,M1 Opt,2,38.0,24.783883094787598,24.90770411491394,19,19,4031,7734
50,1.2,long,high,43,M1 Base,2,40.0,22.174909830093384,22.475636959075928,20,"[(1, 0), (2, 49), (5, 43), (8, 46), (9, 4), (11, 30), (11, 45), (11, 48), (16, 31), (17, 42), (18, 27), (20, 33), (23, 19), (25, 40), (26, 38), (27, 20), (31, 26), (32, 25), (50, 37), (54, 7)]",7850,14850
50,1.2,long,high,43,M1 Opt,2,40.0,1.297353982925415,1.4304628372192383,20,20,4138,8075
50,1.2,long,high,44,M1 Base,2,42.0,136.0815031528473,136.356547832489,21,"[(0, 30), (1, 42), (2, 0), (2, 49), (4, 1), (4, 29), (4, 48), (6, 6), (6, 12), (6, 46), (8, 14), (9, 13), (10, 40), (11, 39), (17, 7), (23, 2), (29, 35), (29, 44), (37, 32), (47, 43), (53, 27)]",7600,14000
50,1.2,long,high,44,M1 Opt,2,42.0,179.58020210266113,179.71703910827637,21,21,4213,8092
50,1.2,long,high,45,M1 Base,9,35.0,907.4159469604492,907.6867339611053,17,"[(1, 0), (3, 3), (4, 16), (4, 44), (5, 33), (5, 41), (6, 29), (10, 5), (16, 36), (17, 2), (18, 20), (18, 30), (21, 15), (22, 7), (26, 24), (37, 42), (39, 6), (54, 33)]",7400,13700
50,1.2,long,high,45,M1 Opt,9,35.0,900.0180439949036,900.1613340377808,17,18,3815,7246
50,1.2,long,high,46,M1 Base,2,44.0,29.66142988204956,29.895245790481567,22,"[(2, 0), (4, 1), (6, 2), (7, 16), (8, 3), (8, 4), (11, 47), (17, 5), (23, 6), (23, 15), (24, 7), (24, 35), (25, 8), (25, 9), (25, 10), (33, 11), (33, 12), (34, 49), (36, 13), (37, 14), (45, 39), (45, 48)]",6950,12750
50,1.2,long,high,46,M1 Opt,2,44.0,12.084612846374512,12.203909873962402,22,22,3721,7060
75,1.0,short,low,42,M1 Base,9,20.0,900.1435670852661,900.72549700737,10,"[(0, 74), (2, 73), (5, 72), (8, 71), (11, 23), (11, 70), (14, 69), (17, 67), (17, 68), (21, 66)]",14775,25725
75,1.0,short,low,42,M1 Opt,2,18.0,44.36655402183533,44.621838092803955,9,9,7921,14330
75,1.0,short,low,43,M1 Base,9,24.0,900.0396249294281,900.7295682430267,11,"[(0, 71), (2, 2), (3, 11), (4, 64), (6, 69), (6, 73), (7, 0), (10, 40), (11, 68), (56, 69), (61, 68), (64, 67), (65, 66)]",15450,27900
75,1.0,short,low,43,M1 Opt,9,24.0,900.0164399147034,900.31702709198,11,13,7856,14517
75,1.0,short,low,44,M1 Base,9,22.0,900.0214579105377,900.6631329059601,11,"[(0, 14), (1, 39), (1, 62), (2, 9), (5, 63), (7, 23), (15, 13), (16, 5), (16, 26), (17, 27), (39, 68)]",15300,26700
75,1.0,short,low,44,M1 Opt,9,22.0,900.0129518508911,900.3241457939148,11,11,8084,14663
75,1.0,short,low,45,M1 Base,2,22.0,657.4631669521332,658.0552279949188,11,"[(0, 50), (1, 1), (1, 9), (2, 72), (3, 7), (4, 12), (5, 51), (6, 27), (7, 2), (7, 70), (17, 67)]",15075,26475
75,1.0,short,low,45,M1 Opt,2,22.0,2.693341016769409,2.9464869499206543,11,11,7829,14230
75,1.0,short,low,46,M1 Base,9,22.0,900.0259420871735,900.6696450710297,11,"[(0, 0), (0, 29), (2, 69), (6, 53), (6, 58), (7, 71), (9, 14), (9, 70), (9, 74), (11, 18), (14, 52)]",14925,26475
75,1.0,short,low,46,M1 Opt,2,20.0,11.01490592956543,11.326430082321167,10,10,7839,14300
75,1.0,short,high,42,M1 Base,9,28.0,900.7381298542023,901.3518667221069,14,"[(0, 32), (0, 52), (2, 58), (4, 71), (5, 1), (8, 34), (14, 4), (14, 8), (14, 62), (17, 5), (17, 13), (19, 69), (20, 10), (21, 72)]",14775,25875
75,1.0,short,high,42,M1 Opt,2,26.0,147.23795890808105,147.5250961780548,13,13,7909,14374
75,1.0,short,high,43,M1 Base,9,37.0,900.0224511623383,900.7545211315155,15,"[(0, 38), (2, 4), (4, 29), (5, 74), (6, 31), (7, 25), (7, 32), (10, 1), (15, 70), (16, 38), (18, 14), (23, 40), (23, 44), (26, 33), (44, 6), (53, 31), (56, 44), (58, 74), (61, 40), (63, 65), (63, 70), (64, 14)]",15825,28725
75,1.0,short,high,43,M1 Opt,2,37.0,55.15140891075134,55.41513705253601,15,22,7971,14776
75,1.0,short,high,44,M1 Base,9,28.0,900.0494351387024,900.7249758243561,14,"[(0, 16), (1, 11), (1, 38), (2, 46), (6, 73), (7, 10), (8, 62), (9, 35), (14, 57), (16, 27), (19, 6), (21, 14), (43, 66), (55, 5)]",15300,26550
75,1.0,short,high,44,M1 Opt,2,28.0,16.727070093154907,17.022742986679077,14,14,8093,14568
75,1.0,short,high,45,M1 Base,9,35.0,900.06059217453,900.6840326786041,16,"[(0, 73), (1, 50), (1, 69), (2, 47), (3, 14), (3, 68), (4, 53), (6, 74), (7, 64), (11, 21), (12, 29), (16, 63), (17, 58), (17, 62), (36, 0), (36, 47), (42, 61), (52, 21), (67, 14)]",14925,26175
75,1.0,short,high,45,M1 Opt,2,34.0,340.46680784225464,340.7360761165619,16,18,7733,14046
75,1.0,short,high,46,M1 Base,9,31.0,900.0348098278046,900.7001049518585,14,"[(0, 15), (0, 38), (2, 1), (4, 0), (6, 41), (6, 62), (7, 28), (8, 14), (9, 32), (9, 44), (19, 6), (19, 13), (23, 64), (30, 0), (37, 1), (42, 6), (48, 60)]",14925,26475
75,1.0,short,high,46,M1 Opt,2,31.0,43.903921127319336,44.22569394111633,14,17,7839,14300
