n,s_factor,duration,size,seed,model,status,objective,runtime,wall_time,servers,fireups,num_vars,num_constrs
3,1.0,short,low,42,M3 Base,2,4.0,0.00031304359436035156,0.0017478466033935547,2,2,9,15
3,1.0,short,low,42,M3 Opt,2,4.0,0.00025582313537597656,0.0005960464477539062,2,2,9,19
3,1.0,short,low,43,M3 Base,2,4.0,0.0002410411834716797,0.0005192756652832031,2,2,9,15
3,1.0,short,low,43,M3 Opt,2,4.0,0.00021004676818847656,0.00045609474182128906,2,2,9,19
3,1.0,short,low,44,M3 Base,2,4.0,0.0002129077911376953,0.0004241466522216797,2,2,9,15
3,1.0,short,low,44,M3 Opt,2,4.0,0.00020503997802734375,0.0004482269287109375,2,2,9,19
3,1.0,short,low,45,M3 Base,2,4.0,0.00019598007202148438,0.00038886070251464844,2,2,9,14
3,1.0,short,low,45,M3 Opt,2,4.0,0.00018405914306640625,0.00039196014404296875,2,2,9,18
3,1.0,short,low,46,M3 Base,2,4.0,0.00017404556274414062,0.00034809112548828125,2,2,9,14
3,1.0,short,low,46,M3 Opt,2,4.0,0.00019288063049316406,0.000415802001953125,2,2,9,18
3,1.0,short,high,42,M3 Base,2,6.0,0.0001609325408935547,0.00030994415283203125,3,3,6,6
3,1.0,short,high,42,M3 Opt,2,6.0,0.00034308433532714844,0.0005869865417480469,3,3,6,10
3,1.0,short,high,43,M3 Base,2,6.0,0.00017714500427246094,0.00035500526428222656,3,3,6,6
3,1.0,short,high,43,M3 Opt,2,6.0,0.0001480579376220703,0.00030612945556640625,3,3,6,10
3,1.0,short,high,44,M3 Base,2,4.0,0.00020813941955566406,0.0003781318664550781,2,2,8,12
3,1.0,short,high,44,M3 Opt,2,4.0,0.00018596649169921875,0.00037217140197753906,2,2,8,16
3,1.0,short,high,45,M3 Base,2,4.0,0.00019502639770507812,0.0003662109375,2,2,9,14
3,1.0,short,high,45,M3 Opt,2,4.0,0.00018906593322753906,0.0003848075866699219,2,2,9,18
3,1.0,short,high,46,M3 Base,2,4.0,0.0001609325408935547,0.0003077983856201172,2,2,8,11
3,1.0,short,high,46,M3 Opt,2,4.0,0.00016188621520996094,0.00033211708068847656,2,2,8,15
3,1.0,long,low,42,M3 Base,2,4.0,0.00025391578674316406,0.0005309581756591797,2,2,9,15
3,1.0,long,low,42,M3 Opt,2,4.0,0.00021409988403320312,0.0004611015319824219,2,2,9,19
3,1.0,long,low,43,M3 Base,2,4.0,0.00029087066650390625,0.0005898475646972656,2,2,9,15
3,1.0,long,low,43,M3 Opt,2,4.0,0.00021409988403320312,0.00048089027404785156,2,2,9,19
3,1.0,long,low,44,M3 Base,2,4.0,0.0002300739288330078,0.00043392181396484375,2,2,9,15
3,1.0,long,low,44,M3 Opt,2,4.0,0.0002148151397705078,0.00044727325439453125,2,2,9,19
3,1.0,long,low,45,M3 Base,2,4.0,0.0001888275146484375,0.0003650188446044922,2,2,9,14
3,1.0,long,low,45,M3 Opt,2,4.0,0.00017595291137695312,0.0003707408905029297,2,2,9,18
3,1.0,long,low,46,M3 Base,2,4.0,0.00017404556274414062,0.0003478527069091797,2,2,9,14
3,1.0,long,low,46,M3 Opt,2,4.0,0.0001690387725830078,0.0003600120544433594,2,2,9,18
3,1.0,long,high,42,M3 Base,2,6.0,0.00016117095947265625,0.00028705596923828125,3,3,6,6
3,1.0,long,high,42,M3 Opt,2,6.0,0.0001399517059326172,0.00027298927307128906,3,3,6,10
3,1.0,long,high,43,M3 Base,2,6.0,0.0001380443572998047,0.0002410411834716797,3,3,6,6
3,1.0,long,high,43,M3 Opt,2,6.0,0.00013518333435058594,0.0002639293670654297,3,3,6,10
3,1.0,long,high,44,M3 Base,2,4.0,0.00017380714416503906,0.0003230571746826172,2,2,8,12
3,1.0,long,high,44,M3 Opt,2,4.0,0.0001780986785888672,0.0003528594970703125,2,2,8,16
3,1.0,long,high,45,M3 Base,2,4.0,0.0001800060272216797,0.0003497600555419922,2,2,9,14
3,1.0,long,high,45,M3 Opt,2,4.0,0.000186920166015625,0.0004029273986816406,2,2,9,18
3,1.0,long,high,46,M3 Base,2,4.0,0.00015997886657714844,0.00030684471130371094,2,2,8,11
3,1.0,long,high,46,M3 Opt,2,4.0,0.00015401840209960938,0.0003190040588378906,2,2,8,15
3,1.2,short,low,42,M3 Base,2,4.0,0.00022602081298828125,0.0004527568817138672,2,2,9,15
3,1.2,short,low,42,M3 Opt,2,4.0,0.00019502639770507812,0.000415802001953125,2,2,9,19
3,1.2,short,low,43,M3 Base,2,4.0,0.000186920166015625,0.0003688335418701172,2,2,9,15
3,1.2,short,low,43,M3 Opt,2,4.0,0.00018215179443359375,0.00039577484130859375,2,2,9,19
3,1.2,short,low,44,M3 Base,2,4.0,0.00017189979553222656,0.00034689903259277344,2,2,9,15
3,1.2,short,low,44,M3 Opt,2,4.0,0.00017714500427246094,0.0003771781921386719,2,2,9,19
3,1.2,short,low,45,M3 Base,2,4.0,0.00017786026000976562,0.0003459453582763672,2,2,9,14
3,1.2,short,low,45,M3 Opt,2,4.0,0.0001728534698486328,0.00036716461181640625,2,2,9,18
3,1.2,short,low,46,M3 Base,2,4.0,0.00016999244689941406,0.0003399848937988281,2,2,9,14
3,1.2,short,low,46,M3 Opt,2,4.0,0.0001690387725830078,0.0003552436828613281,2,2,9,18
3,1.2,short,high,42,M3 Base,2,6.0,0.00015401840209960938,0.00028705596923828125,3,3,6,6
3,1.2,short,high,42,M3 Opt,2,6.0,0.00013899803161621094,0.0002770423889160156,3,3,6,10
3,1.2,short,high,43,M3 Base,2,6.0,0.00013494491577148438,0.00024008750915527344,3,3,6,6
3,1.2,short,high,43,M3 Opt,2,6.0,0.00013399124145507812,0.0002608299255371094,3,3,6,10
3,1.2,short,high,44,M3 Base,2,4.0,0.0001728534698486328,0.0003211498260498047,2,2,8,12
3,1.2,short,high,44,M3 Opt,2,4.0,0.00017309188842773438,0.00034689903259277344,2,2,8,16
3,1.2,short,high,45,M3 Base,2,4.0,0.00017499923706054688,0.0003399848937988281,2,2,9,14
3,1.2,short,high,45,M3 Opt,2,4.0,0.0001800060272216797,0.00036978721618652344,2,2,9,18
3,1.2,short,high,46,M3 Base,2,4.0,0.0001518726348876953,0.00029921531677246094,2,2,8,11
3,1.2,short,high,46,M3 Opt,2,4.0,0.00015211105346679688,0.0003151893615722656,2,2,8,15
3,1.2,long,low,42,M3 Base,2,4.0,0.0002970695495605469,0.0005717277526855469,2,2,9,15
3,1.2,long,low,42,M3 Opt,2,4.0,0.00022101402282714844,0.00048804283142089844,2,2,9,19
3,1.2,long,low,43,M3 Base,2,4.0,0.0002269744873046875,0.0004379749298095703,2,2,9,15
3,1.2,long,low,43,M3 Opt,2,4.0,0.00019693374633789062,0.00048089027404785156,2,2,9,19
3,1.2,long,low,44,M3 Base,2,4.0,0.0001728534698486328,0.00034999847412109375,2,2,9,15
3,1.2,long,low,44,M3 Opt,2,4.0,0.00018095970153808594,0.00037789344787597656,2,2,9,19
3,1.2,long,low,45,M3 Base,2,4.0,0.00017309188842773438,0.0003421306610107422,2,2,9,14
3,1.2,long,low,45,M3 Opt,2,4.0,0.00017499923706054688,0.0003612041473388672,2,2,9,18
3,1.2,long,low,46,M3 Base,2,4.0,0.0001800060272216797,0.000347137451171875,2,2,9,14
3,1.2,long,low,46,M3 Opt,2,4.0,0.00017595291137695312,0.00037598609924316406,2,2,9,18
3,1.2,long,high,42,M3 Base,2,6.0,0.0001919269561767578,0.0003662109375,3,3,6,6
3,1.2,long,high,42,M3 Opt,2,6.0,0.0001461505889892578,0.00029015541076660156,3,3,6,10
3,1.2,long,high,43,M3 Base,2,6.0,0.00015401840209960938,0.0002751350402832031,3,3,6,6
3,1.2,long,high,43,M3 Opt,2,6.0,0.00014495849609375,0.0002779960632324219,3,3,6,10
3,1.2,long,high,44,M3 Base,2,4.0,0.0003070831298828125,0.0005049705505371094,2,2,8,12
3,1.2,long,high,44,M3 Opt,2,4.0,0.00030612945556640625,0.0005769729614257812,2,2,8,16
3,1.2,long,high,45,M3 Base,2,4.0,0.00034499168395996094,0.0005731582641601562,2,2,9,14
3,1.2,long,high,45,M3 Opt,2,4.0,0.00025010108947753906,0.00048804283142089844,2,2,9,18
3,1.2,long,high,46,M3 Base,2,4.0,0.00031495094299316406,0.0005059242248535156,2,2,8,11
