T_size,model,mean_n_jobs,median_n_jobs,min_n_jobs,max_n_jobs,mean_runtime,median_runtime,min_runtime,max_runtime,mean_num_vars,mean_num_constrs,optimal_count,timelimit_count,other_status_count,num_runs
3,M1 Base,25.571428571428573,27,11,39,0.15448822293962752,0.09083700180053711,0.004803180694580078,1.0275301933288574,887.1904761904761,1040.6190476190477,21,0,0,21
3,M1 Opt,25.571428571428573,27,11,39,0.2010269051506406,0.04045414924621582,0.002410888671875,2.1317901611328125,527.6666666666666,725.8095238095239,21,0,0,21
5,M1 Base,31.095238095238095,31,13,55,2.3009036609104703,0.448915958404541,0.014741182327270508,21.703914880752563,1422.142857142857,1733.095238095238,21,0,0,21
5,M1 Opt,31.095238095238095,31,13,55,0.7819788001832508,0.14156484603881836,0.0071260929107666016,7.049444913864136,849.5238095238095,1189.095238095238,21,0,0,21
7,M1 Base,36.714285714285715,37,15,67,4.630372694560459,0.4768199920654297,0.04114699363708496,26.780400037765503,2085.8571428571427,2599.8571428571427,21,0,0,21
7,M1 Opt,36.714285714285715,37,15,67,0.9416301591055733,0.12769103050231934,0.023342132568359375,9.046435117721558,1234.4761904761904,1737.095238095238,21,0,0,21
