n,s_factor,duration,size,seed,model,status,objective,runtime,wall_time,servers,fireups,num_vars,num_constrs
3,1.2,long,high,45,M1 Base,2,4.0,0.0020999908447265625,0.0026612281799316406,2,"[(2, 1), (2, 2)]",27,51
3,1.2,long,high,45,M1 Opt,2,4.0,0.0003190040588378906,0.0007579326629638672,2,2,21,44
3,1.2,long,high,46,M1 Base,2,4.0,0.0006570816040039062,0.001226186752319336,2,"[(0, 0), (1, 2)]",33,63
3,1.2,long,high,46,M1 Opt,2,4.0,0.0002269744873046875,0.0006389617919921875,2,2,23,48
5,1.0,short,low,42,M1 Base,2,4.0,0.0025680065155029297,0.003922939300537109,2,"[(0, 4), (1, 3)]",90,170
5,1.0,short,low,42,M1 Opt,2,4.0,0.0015680789947509766,0.0026149749755859375,2,2,56,115
5,1.0,short,low,43,M1 Base,2,6.0,0.011192083358764648,0.012717962265014648,3,"[(0, 4), (1, 3), (5, 2)]",95,185
5,1.0,short,low,43,M1 Opt,2,6.0,0.0017611980438232422,0.003171205520629883,3,3,63,130
5,1.0,short,low,44,M1 Base,2,4.0,0.0033178329467773438,0.004882097244262695,2,"[(0, 3), (3, 4)]",95,185
5,1.0,short,low,44,M1 Opt,2,4.0,0.001987934112548828,0.0031371116638183594,2,2,61,126
5,1.0,short,low,45,M1 Base,2,4.0,0.002249002456665039,0.0034482479095458984,2,"[(2, 0), (2, 1)]",75,145
5,1.0,short,low,45,M1 Opt,2,4.0,0.001995086669921875,0.0028820037841796875,2,2,53,110
5,1.0,short,low,46,M1 Base,2,4.0,0.0020399093627929688,0.003282785415649414,2,"[(0, 4), (4, 3)]",80,150
5,1.0,short,low,46,M1 Opt,2,4.0,0.002061128616333008,0.0029401779174804688,2,2,54,109
5,1.0,short,high,42,M1 Base,2,4.0,0.0020170211791992188,0.0035161972045898438,2,"[(0, 4), (1, 3)]",90,170
5,1.0,short,high,42,M1 Opt,2,4.0,0.0007801055908203125,0.0017631053924560547,2,2,56,115
5,1.0,short,high,43,M1 Base,2,8.0,0.00308990478515625,0.004781007766723633,4,"[(0, 1), (0, 3), (4, 4), (5, 2)]",95,185
5,1.0,short,high,43,M1 Opt,2,8.0,0.0007970333099365234,0.001958131790161133,4,4,63,130
5,1.0,short,high,44,M1 Base,2,6.0,0.0048198699951171875,0.006335020065307617,3,"[(0, 4), (3, 3), (5, 2)]",95,185
5,1.0,short,high,44,M1 Opt,2,6.0,0.0016741752624511719,0.0027740001678466797,3,3,61,126
5,1.0,short,high,45,M1 Base,2,6.0,0.004763126373291016,0.005988121032714844,3,"[(2, 3), (2, 4), (3, 2)]",75,145
5,1.0,short,high,45,M1 Opt,2,6.0,0.0012989044189453125,0.002228975296020508,3,3,53,110
