n,s_factor,duration,size,seed,model,status,objective,runtime,wall_time,servers,fireups,num_vars,num_constrs
10,1.2,short,low,42,M1 Opt,2,8.0,0.006489992141723633,0.010378837585449219,4,4,197,398
10,1.2,short,low,43,M1 Base,2,10.0,0.1588459014892578,0.1653459072113037,5,"[(0, 9), (1, 8), (5, 7), (9, 6), (12, 5)]",340,660
10,1.2,short,low,43,M1 Opt,2,10.0,0.01581883430480957,0.0203249454498291,5,5,204,415
10,1.2,short,low,44,M1 Base,2,8.0,0.02394890785217285,0.031232118606567383,4,"[(0, 9), (2, 8), (6, 7), (9, 6)]",340,660
10,1.2,short,low,44,M1 Opt,2,8.0,0.008135080337524414,0.01188206672668457,4,4,180,361
10,1.2,short,low,45,M1 Base,2,8.0,0.08599400520324707,0.0924530029296875,4,"[(4, 8), (4, 9), (9, 7), (12, 6)]",320,620
10,1.2,short,low,45,M1 Opt,2,8.0,0.006403923034667969,0.010456085205078125,4,4,202,411
10,1.2,short,low,46,M1 Base,2,8.0,0.13662195205688477,0.14307093620300293,4,"[(0, 9), (5, 8), (9, 7), (12, 6)]",330,610
10,1.2,short,low,46,M1 Opt,2,8.0,0.013961076736450195,0.01845693588256836,4,4,199,390
10,1.2,short,high,42,M1 Base,2,10.0,0.03419184684753418,0.042427778244018555,5,"[(0, 9), (1, 0), (3, 8), (8, 5), (10, 1)]",340,660
10,1.2,short,high,42,M1 Opt,2,10.0,0.006844043731689453,0.011217832565307617,5,5,197,398
10,1.2,short,high,43,M1 Base,2,16.0,0.013267993927001953,0.02034306526184082,8,"[(0, 0), (0, 8), (1, 7), (5, 9), (8, 1), (9, 5), (9, 6), (12, 4)]",340,660
10,1.2,short,high,43,M1 Opt,2,16.0,0.003818988800048828,0.008069038391113281,8,8,204,415
10,1.2,short,high,44,M1 Base,2,12.0,0.05748319625854492,0.0655972957611084,6,"[(0, 9), (2, 8), (4, 7), (6, 6), (9, 5), (11, 4)]",340,660
10,1.2,short,high,44,M1 Opt,2,12.0,0.010860919952392578,0.014577865600585938,6,6,180,361
10,1.2,short,high,45,M1 Base,2,8.0,0.020771026611328125,0.02722907066345215,4,"[(4, 8), (4, 9), (5, 7), (9, 6)]",320,620
10,1.2,short,high,45,M1 Opt,2,8.0,0.006842851638793945,0.010781049728393555,4,4,202,411
10,1.2,short,high,46,M1 Base,2,10.0,0.016916990280151367,0.022928953170776367,5,"[(0, 8), (0, 9), (4, 7), (9, 6), (11, 5)]",320,600
10,1.2,short,high,46,M1 Opt,2,10.0,0.004169940948486328,0.007590770721435547,5,5,181,354
10,1.2,long,low,42,M1 Base,2,8.0,0.09989309310913086,0.10581827163696289,4,"[(0, 9), (3, 7), (3, 8), (11, 6)]",310,590
10,1.2,long,low,42,M1 Opt,2,8.0,0.006762027740478516,0.01055598258972168,4,4,187,378
10,1.2,long,low,43,M1 Base,2,10.0,0.14229416847229004,0.14895296096801758,5,"[(0, 9), (1, 8), (5, 7), (9, 6), (12, 5)]",330,630
10,1.2,long,low,43,M1 Opt,2,10.0,0.014811038970947266,0.01924419403076172,5,5,201,406
10,1.2,long,low,44,M1 Base,2,8.0,0.029494047164916992,0.03756594657897949,4,"[(0, 9), (2, 8), (6, 7), (9, 6)]",340,660
10,1.2,long,low,44,M1 Opt,2,8.0,0.006641864776611328,0.010416984558105469,4,4,185,376
10,1.2,long,low,45,M1 Base,2,8.0,0.09581995010375977,0.10282588005065918,4,"[(1, 9), (4, 8), (7, 7), (11, 6)]",340,660
10,1.2,long,low,45,M1 Opt,2,8.0,0.0075359344482421875,0.011966943740844727,4,4,201,410
10,1.2,long,low,46,M1 Base,2,8.0,0.02797102928161621,0.03466796875,4,"[(0, 9), (1, 0), (8, 8), (9, 3)]",340,640
10,1.2,long,low,46,M1 Opt,2,8.0,0.007318019866943359,0.011425971984863281,4,4,206,411
10,1.2,long,high,42,M1 Base,2,10.0,0.021741867065429688,0.02828192710876465,5,"[(0, 9), (1, 8), (3, 6), (3, 7), (11, 5)]",310,590
10,1.2,long,high,42,M1 Opt,2,10.0,0.006691932678222656,0.010689020156860352,5,5,187,378
10,1.2,long,high,43,M1 Base,2,16.0,0.012475013732910156,0.018719911575317383,8,"[(0, 8), (0, 9), (1, 7), (5, 6), (8, 5), (9, 3), (9, 4), (12, 2)]",330,630
10,1.2,long,high,43,M1 Opt,2,16.0,0.003214120864868164,0.006987094879150391,8,8,201,406
10,1.2,long,high,44,M1 Base,2,12.0,0.0718679428100586,0.07845783233642578,6,"[(0, 9), (2, 8), (4, 7), (6, 6), (9, 5), (11, 4)]",340,660
10,1.2,long,high,44,M1 Opt,2,12.0,0.013189077377319336,0.017132043838500977,6,6,185,376
10,1.2,long,high,45,M1 Base,2,10.0,0.09565281867980957,0.10282516479492188,5,"[(1, 9), (4, 8), (5, 7), (11, 6), (12, 5)]",340,660
10,1.2,long,high,45,M1 Opt,2,10.0,0.007560014724731445,0.012036800384521484,5,5,201,410
10,1.2,long,high,46,M1 Base,2,10.0,0.023061037063598633,0.030973196029663086,5,"[(0, 8), (0, 9), (4, 7), (9, 6), (11, 5)]",340,660
10,1.2,long,high,46,M1 Opt,2,10.0,0.004945993423461914,0.009113073348999023,5,5,192,387
12,1.0,short,low,42,M1 Base,2,8.0,0.21839118003845215,0.2307579517364502,4,"[(0, 0), (0, 10), (1, 11), (7, 5)]",492,948
12,1.0,short,low,42,M1 Opt,2,8.0,0.036255836486816406,0.04263186454772949,4,4,288,581
12,1.0,short,low,43,M1 Base,2,12.0,0.23536896705627441,0.2468860149383545,6,"[(0, 11), (1, 10), (5, 9), (7, 8), (9, 7), (12, 6)]",504,984
12,1.0,short,low,43,M1 Opt,2,12.0,0.02447199821472168,0.03157687187194824,6,6,294,597
12,1.0,short,low,44,M1 Base,2,10.0,0.18983721733093262,0.2014789581298828,5,"[(0, 11), (2, 10), (6, 9), (9, 7), (9, 8)]",468,900
12,1.0,short,low,44,M1 Opt,2,10.0,0.01087808609008789,0.016401052474975586,5,5,239,470
12,1.0,short,low,45,M1 Base,2,8.0,0.04722094535827637,0.05737113952636719,4,"[(2, 11), (4, 10), (5, 9), (9, 8)]",444,852
12,1.0,short,low,45,M1 Opt,2,8.0,0.009918928146362305,0.015426158905029297,4,4,266,539
12,1.0,short,low,46,M1 Base,2,8.0,0.06806612014770508,0.07714700698852539,4,"[(0, 0), (1, 7), (1, 11), (2, 10)]",456,840
12,1.0,short,low,46,M1 Opt,2,8.0,0.025723934173583984,0.031761884689331055,4,4,274,533
12,1.0,short,high,42,M1 Base,2,12.0,0.10172700881958008,0.11414313316345215,6,"[(0, 0), (0, 11), (1, 5), (3, 10), (7, 1), (8, 9)]",492,948
12,1.0,short,high,42,M1 Opt,2,12.0,0.012488126754760742,0.018417835235595703,6,6,288,581
12,1.0,short,high,43,M1 Base,2,20.0,0.029946088790893555,0.041226863861083984,10,"[(0, 10), (0, 11), (1, 2), (2, 5), (5, 1), (6, 0), (7, 9), (9, 7), (9, 8), (12, 6)]",504,984
12,1.0,short,high,43,M1 Opt,2,20.0,0.005259990692138672,0.011088848114013672,10,10,294,597
12,1.0,short,high,44,M1 Base,2,14.0,0.10400700569152832,0.11324596405029297,7,"[(0, 11), (2, 10), (4, 9), (6, 8), (8, 7), (9, 6), (11, 5)]",468,900
12,1.0,short,high,44,M1 Opt,2,14.0,0.02687692642211914,0.03196382522583008,7,7,239,470
12,1.0,short,high,45,M1 Base,2,10.0,0.1646730899810791,0.1748812198638916,5,"[(2, 11), (4, 9), (4, 10), (7, 8), (11, 7)]",444,852
12,1.0,short,high,45,M1 Opt,2,10.0,0.011144876480102539,0.01737499237060547,5,5,266,539
12,1.0,short,high,46,M1 Base,2,12.0,0.03863096237182617,0.04901313781738281,6,"[(0, 10), (0, 11), (1, 9), (2, 8), (9, 7), (11, 6)]",456,864
12,1.0,short,high,46,M1 Opt,2,12.0,0.009124040603637695,0.014653921127319336,6,6,257,504
12,1.0,long,low,42,M1 Base,2,10.0,0.24141216278076172,0.25191688537597656,5,"[(0, 11), (3, 9), (3, 10), (9, 8), (11, 7)]",468,900
12,1.0,long,low,42,M1 Opt,2,10.0,0.012935161590576172,0.019181013107299805,5,5,279,564
12,1.0,long,low,43,M1 Base,2,12.0,0.27904295921325684,0.29125189781188965,6,"[(0, 11), (1, 10), (5, 9), (7, 8), (9, 7), (12, 6)]",492,948
12,1.0,long,low,43,M1 Opt,2,12.0,0.025317907333374023,0.03267025947570801,6,6,291,588
