T_size,class,instance_id,seed,n_jobs,model,status,objective,runtime,wall_time,servers,fireups,num_vars,num_constrs
3,III,2,302044,22,M1 Base,2,28.0,0.01624011993408203,0.023006916046142578,14,"[(0, 0), (0, 2), (0, 3), (0, 5), (0, 9), (0, 10), (0, 13), (0, 14), (0, 16), (0, 17), (0, 18), (0, 19), (0, 20), (0, 21)]",616,748
3,III,2,302044,22,M1 Opt,2,28.0,0.00668787956237793,0.011780023574829102,14,14,381,552
5,I,0,500042,13,M1 Base,2,16.0,0.03264498710632324,0.03641796112060547,8,"[(0, 0), (0, 4), (0, 5), (0, 6), (0, 8), (0, 10), (0, 11), (0, 12)]",299,429
5,I,0,500042,13,M1 Opt,2,16.0,0.008580923080444336,0.01153111457824707,8,8,209,352
5,I,1,500043,13,M1 Base,2,12.0,0.011207103729248047,0.015334844589233398,6,"[(0, 0), (0, 2), (0, 3), (0, 9), (0, 10), (1, 11)]",299,429
5,I,1,500043,13,M1 Opt,2,12.0,0.0049932003021240234,0.007936716079711914,6,6,209,352
5,I,2,500044,13,M1 Base,2,12.0,0.009268999099731445,0.013234138488769531,6,"[(0, 0), (0, 2), (0, 5), (0, 9), (0, 10), (0, 12)]",299,429
5,I,2,500044,13,M1 Opt,2,12.0,0.006582021713256836,0.009937286376953125,6,6,209,352
5,II,0,501042,20,M1 Base,2,18.0,0.08205604553222656,0.09078621864318848,9,"[(0, 11), (0, 12), (0, 13), (0, 14), (0, 15), (0, 16), (0, 17), (0, 18), (0, 19)]",600,800
5,II,0,501042,20,M1 Opt,2,18.0,0.029562950134277344,0.03526020050048828,9,9,390,609
5,II,1,501043,20,M1 Base,2,20.0,0.1220560073852539,0.1299600601196289,10,"[(0, 0), (0, 3), (0, 6), (0, 7), (0, 9), (0, 11), (0, 13), (0, 14), (0, 17), (0, 19)]",600,800
5,II,1,501043,20,M1 Opt,2,20.0,0.013736963272094727,0.02063775062561035,10,10,392,613
5,II,2,501044,19,M1 Base,2,22.0,0.0597071647644043,0.06789207458496094,11,"[(0, 9), (0, 10), (0, 11), (0, 12), (0, 13), (0, 14), (0, 15), (0, 16), (0, 17), (0, 18), (2, 8)]",551,741
5,II,2,501044,19,M1 Opt,2,22.0,0.015737056732177734,0.021175861358642578,11,11,366,579
5,III,0,502042,26,M1 Base,2,28.0,0.43938493728637695,0.45243000984191895,14,"[(0, 4), (0, 6), (0, 8), (0, 11), (0, 12), (0, 15), (0, 17), (0, 20), (0, 22), (0, 23), (0, 24), (0, 25), (2, 0), (2, 19)]",936,1196
5,III,0,502042,26,M1 Opt,2,28.0,0.1712329387664795,0.17900872230529785,14,14,587,874
5,III,1,502043,25,M1 Base,2,20.0,0.06834077835083008,0.0797739028930664,10,"[(0, 0), (0, 1), (0, 2), (0, 4), (0, 10), (0, 13), (0, 20), (0, 22), (1, 6), (1, 11)]",875,1125
5,III,1,502043,25,M1 Opt,2,20.0,0.04685616493225098,0.056488990783691406,10,10,555,834
5,III,2,502044,26,M1 Base,2,20.0,0.0424809455871582,0.05493879318237305,10,"[(0, 0), (0, 2), (0, 3), (0, 5), (0, 12), (0, 14), (0, 17), (0, 22), (0, 24), (1, 20)]",936,1196
5,III,2,502044,26,M1 Opt,2,20.0,0.04615592956542969,0.05411410331726074,10,10,587,874
6,I,0,600042,14,M1 Base,2,16.0,0.020279884338378906,0.027654170989990234,8,"[(0, 6), (0, 7), (0, 8), (0, 9), (0, 10), (0, 11), (0, 12), (0, 13)]",364,532
6,I,0,600042,14,M1 Opt,2,16.0,0.0072901248931884766,0.01119089126586914,8,8,253,428
6,I,1,600043,14,M1 Base,2,18.0,0.013673067092895508,0.01902627944946289,9,"[(0, 6), (0, 7), (0, 8), (0, 9), (0, 10), (0, 11), (0, 12), (0, 13), (1, 5)]",364,532
6,I,1,600043,14,M1 Opt,2,18.0,0.005913972854614258,0.010198116302490234,9,9,253,428
6,I,2,600044,14,M1 Base,2,14.0,0.053614139556884766,0.05857706069946289,7,"[(0, 0), (0, 5), (0, 6), (0, 7), (0, 9), (0, 10), (0, 13)]",364,532
6,I,2,600044,14,M1 Opt,2,14.0,0.014299154281616211,0.018386363983154297,7,7,253,428
6,II,0,601042,21,M1 Base,2,24.0,0.10100388526916504,0.11041617393493652,12,"[(0, 9), (0, 10), (0, 11), (0, 12), (0, 13), (0, 14), (0, 15), (0, 16), (0, 17), (0, 18), (0, 19), (0, 20)]",693,945
6,II,0,601042,21,M1 Opt,2,24.0,0.028625965118408203,0.035858154296875,12,12,453,716
6,II,1,601043,22,M1 Base,2,24.0,0.11417198181152344,0.12518095970153809,12,"[(0, 10), (0, 11), (0, 12), (0, 13), (0, 14), (0, 15), (0, 16), (0, 17), (0, 18), (0, 19), (0, 20), (0, 21)]",748,1012
6,II,1,601043,22,M1 Opt,2,24.0,0.01696300506591797,0.0244600772857666,12,12,485,760
6,II,2,601044,23,M1 Base,2,24.0,0.0609130859375,0.07145500183105469,12,"[(0, 0), (0, 2), (0, 4), (0, 5), (0, 6), (0, 8), (0, 11), (0, 12), (0, 13), (0, 15), (0, 19), (0, 22)]",805,1081
6,II,2,601044,23,M1 Opt,2,24.0,0.019082069396972656,0.02656698226928711,12,12,512,793
6,III,0,602042,27,M1 Base,2,28.0,0.061593055725097656,0.07607913017272949,14,"[(0, 0), (0, 3), (0, 5), (0, 7), (0, 8), (0, 15), (0, 16), (0, 17), (0, 20), (0, 24), (0, 25), (0, 26), (2, 12), (4, 14)]",1053,1377
6,III,0,602042,27,M1 Opt,2,28.0,0.028645992279052734,0.0386199951171875,14,14,670,1015
6,III,1,602043,28,M1 Base,2,32.0,0.11544179916381836,0.13077616691589355,16,"[(0, 0), (0, 4), (0, 6), (0, 8), (0, 9), (0, 10), (0, 12), (0, 18), (0, 19), (0, 20), (0, 23), (0, 24), (0, 25), (0, 26), (1, 14), (1, 27)]",1120,1456
6,III,1,602043,28,M1 Opt,2,32.0,0.040231943130493164,0.054364919662475586,16,16,702,1053
6,III,2,602044,28,M1 Base,2,26.0,0.18938302993774414,0.20465874671936035,13,"[(0, 15), (0, 16), (0, 17), (0, 18), (0, 19), (0, 20), (0, 21), (0, 22), (0, 23), (0, 24), (0, 25), (0, 26), (0, 27)]",1120,1456
6,III,2,602044,28,M1 Opt,2,26.0,0.049944162368774414,0.05988812446594238,13,13,702,1053
