n,s_factor,duration,size,seed,model,status,objective,runtime,wall_time,servers,fireups,num_vars,num_constrs
3,1.0,long,low,43,M2 Opt,2,4.0,0.0002880096435546875,0.0006999969482421875,2,2,14,23
3,1.0,long,low,44,M2 Base,2,4.0,0.0008997917175292969,0.0013246536254882812,2,2,21,30
3,1.0,long,low,44,M2 Opt,2,4.0,0.00023293495178222656,0.0005440711975097656,2,2,15,23
3,1.0,long,low,45,M2 Base,2,4.0,0.0007030963897705078,0.0010082721710205078,2,2,15,30
3,1.0,long,low,45,M2 Opt,2,4.0,0.00019598007202148438,0.0004851818084716797,2,2,12,26
3,1.0,long,low,46,M2 Base,2,4.0,0.0007979869842529297,0.00113677978515625,2,2,18,30
3,1.0,long,low,46,M2 Opt,2,4.0,0.0001850128173828125,0.0004999637603759766,2,2,13,25
3,1.0,long,high,42,M2 Base,2,6.0,0.00038814544677734375,0.0007462501525878906,3,3,21,30
3,1.0,long,high,42,M2 Opt,2,6.0,0.0002079010009765625,0.0005152225494384766,3,3,15,23
3,1.0,long,high,43,M2 Base,2,6.0,0.00035381317138671875,0.0006501674652099609,3,3,18,30
3,1.0,long,high,43,M2 Opt,2,6.0,0.00017595291137695312,0.00043487548828125,3,3,14,23
3,1.0,long,high,44,M2 Base,2,4.0,0.0014078617095947266,0.0017590522766113281,2,2,21,30
3,1.0,long,high,44,M2 Opt,2,4.0,0.00040984153747558594,0.0008859634399414062,2,2,15,23
3,1.0,long,high,45,M2 Base,2,4.0,0.0020809173583984375,0.0026061534881591797,2,2,15,30
3,1.0,long,high,45,M2 Opt,2,4.0,0.00031113624572753906,0.0007290840148925781,2,2,12,26
3,1.0,long,high,46,M2 Base,2,4.0,0.001110076904296875,0.0015368461608886719,2,2,18,30
3,1.0,long,high,46,M2 Opt,2,4.0,0.00022792816162109375,0.0005381107330322266,2,2,13,25
3,1.2,short,low,42,M2 Base,2,4.0,0.0013470649719238281,0.0017590522766113281,2,2,21,30
3,1.2,short,low,42,M2 Opt,2,4.0,0.0002589225769042969,0.0005948543548583984,2,2,15,23
3,1.2,short,low,43,M2 Base,2,4.0,0.0007989406585693359,0.0011272430419921875,2,2,18,30
3,1.2,short,low,43,M2 Opt,2,4.0,0.00021696090698242188,0.0005011558532714844,2,2,14,23
3,1.2,short,low,44,M2 Base,2,4.0,0.0009021759033203125,0.0012221336364746094,2,2,21,30
3,1.2,short,low,44,M2 Opt,2,4.0,0.00030684471130371094,0.0006210803985595703,2,2,15,23
3,1.2,short,low,45,M2 Base,2,4.0,0.0008358955383300781,0.0011792182922363281,2,2,15,30
3,1.2,short,low,45,M2 Opt,2,4.0,0.00020313262939453125,0.0005230903625488281,2,2,12,26
3,1.2,short,low,46,M2 Base,2,4.0,0.0007460117340087891,0.0010700225830078125,2,2,18,30
3,1.2,short,low,46,M2 Opt,2,4.0,0.0001609325408935547,0.00043201446533203125,2,2,13,25
3,1.2,short,high,42,M2 Base,2,6.0,0.0003619194030761719,0.0007128715515136719,3,3,21,30
3,1.2,short,high,42,M2 Opt,2,6.0,0.00033402442932128906,0.0006210803985595703,3,3,15,23
3,1.2,short,high,43,M2 Base,2,6.0,0.0005280971527099609,0.0009789466857910156,3,3,18,30
3,1.2,short,high,43,M2 Opt,2,6.0,0.00021314620971679688,0.0005769729614257812,3,3,14,23
3,1.2,short,high,44,M2 Base,2,4.0,0.0029478073120117188,0.003320932388305664,2,2,21,30
3,1.2,short,high,44,M2 Opt,2,4.0,0.0002830028533935547,0.0006992816925048828,2,2,15,23
3,1.2,short,high,45,M2 Base,2,4.0,0.0008528232574462891,0.001249074935913086,2,2,15,30
3,1.2,short,high,45,M2 Opt,2,4.0,0.00021505355834960938,0.0005390644073486328,2,2,12,26
3,1.2,short,high,46,M2 Base,2,4.0,0.0009219646453857422,0.0012531280517578125,2,2,18,30
3,1.2,short,high,46,M2 Opt,2,4.0,0.00024700164794921875,0.0005707740783691406,2,2,13,25
3,1.2,long,low,42,M2 Base,2,4.0,0.000946044921875,0.001338958740234375,2,2,21,30
3,1.2,long,low,42,M2 Opt,2,4.0,0.0002498626708984375,0.0005331039428710938,2,2,15,23
3,1.2,long,low,43,M2 Base,2,4.0,0.0009720325469970703,0.0012888908386230469,2,2,18,30
3,1.2,long,low,43,M2 Opt,2,4.0,0.0002779960632324219,0.0006110668182373047,2,2,14,23
3,1.2,long,low,44,M2 Base,2,4.0,0.0012249946594238281,0.0016410350799560547,2,2,21,30
3,1.2,long,low,44,M2 Opt,2,4.0,0.0004489421844482422,0.0009589195251464844,2,2,15,23
3,1.2,long,low,45,M2 Base,2,4.0,0.0020890235900878906,0.002518892288208008,2,2,15,30
3,1.2,long,low,45,M2 Opt,2,4.0,0.0002720355987548828,0.0006699562072753906,2,2,12,26
3,1.2,long,low,46,M2 Base,2,4.0,0.0012671947479248047,0.0017101764678955078,2,2,18,30
3,1.2,long,low,46,M2 Opt,2,4.0,0.000225067138671875,0.0005838871002197266,2,2,13,25
3,1.2,long,high,42,M2 Base,2,6.0,0.00037097930908203125,0.0007250308990478516,3,3,21,30
3,1.2,long,high,42,M2 Opt,2,6.0,0.00018286705017089844,0.00044918060302734375,3,3,15,23
3,1.2,long,high,43,M2 Base,2,6.0,0.0004899501800537109,0.0008008480072021484,3,3,18,30
3,1.2,long,high,43,M2 Opt,2,6.0,0.0002090930938720703,0.0005171298980712891,3,3,14,23
3,1.2,long,high,44,M2 Base,2,4.0,0.0013790130615234375,0.001714944839477539,2,2,21,30
3,1.2,long,high,44,M2 Opt,2,4.0,0.0002751350402832031,0.0006670951843261719,2,2,15,23
3,1.2,long,high,45,M2 Base,2,4.0,0.0008170604705810547,0.0011608600616455078,2,2,15,30
3,1.2,long,high,45,M2 Opt,2,4.0,0.0001709461212158203,0.000453948974609375,2,2,12,26
3,1.2,long,high,46,M2 Base,2,4.0,0.0007059574127197266,0.0010302066802978516,2,2,18,30
3,1.2,long,high,46,M2 Opt,2,4.0,0.00021505355834960938,0.0005199909210205078,2,2,13,25
5,1.0,short,low,42,M2 Base,2,4.0,0.003565073013305664,0.004408121109008789,2,2,50,80
5,1.0,short,low,42,M2 Opt,2,4.0,0.0016379356384277344,0.002372264862060547,2,2,31,53
5,1.0,short,low,43,M2 Base,2,6.0,0.02666187286376953,0.027606725692749023,3,3,50,80
5,1.0,short,low,43,M2 Opt,2,6.0,0.0010330677032470703,0.0017249584197998047,3,3,34,49
5,1.0,short,low,44,M2 Base,2,4.0,0.0075109004974365234,0.008495092391967773,2,2,50,80
5,1.0,short,low,44,M2 Opt,2,4.0,0.0006561279296875,0.0013980865478515625,2,2,33,49
5,1.0,short,low,45,M2 Base,2,4.0,0.007135152816772461,0.008091211318969727,2,2,40,80
5,1.0,short,low,45,M2 Opt,2,4.0,0.0006618499755859375,0.0013093948364257812,2,2,29,49
5,1.0,short,low,46,M2 Base,2,4.0,0.007138967514038086,0.00801706314086914,2,2,45,80
5,1.0,short,low,46,M2 Opt,2,4.0,0.0006809234619140625,0.0012753009796142578,2,2,31,49
5,1.0,short,high,42,M2 Base,2,4.0,0.0017440319061279297,0.0028569698333740234,2,2,50,80
5,1.0,short,high,42,M2 Opt,2,4.0,0.0005130767822265625,0.0012459754943847656,2,2,31,53
5,1.0,short,high,43,M2 Base,2,8.0,0.0013358592987060547,0.002418994903564453,4,4,50,80
5,1.0,short,high,43,M2 Opt,2,8.0,0.0007178783416748047,0.0013451576232910156,4,4,34,49
5,1.0,short,high,44,M2 Base,2,6.0,0.016746044158935547,0.017698049545288086,3,3,50,80
5,1.0,short,high,44,M2 Opt,2,6.0,0.0009589195251464844,0.0016248226165771484,3,3,33,49
5,1.0,short,high,45,M2 Base,2,6.0,0.02490091323852539,0.02576613426208496,3,3,40,80
5,1.0,short,high,45,M2 Opt,2,6.0,0.0008537769317626953,0.001497030258178711,3,3,29,49
5,1.0,short,high,46,M2 Base,2,6.0,0.006947040557861328,0.0077610015869140625,3,3,45,80
5,1.0,short,high,46,M2 Opt,2,6.0,0.0002810955047607422,0.0008261203765869141,3,3,31,49
5,1.0,long,low,42,M2 Base,2,4.0,0.025397062301635742,0.026287078857421875,2,2,50,80
5,1.0,long,low,42,M2 Opt,2,4.0,0.0006730556488037109,0.0013229846954345703,2,2,31,53
5,1.0,long,low,43,M2 Base,2,6.0,0.06322693824768066,0.06409502029418945,3,3,50,80
5,1.0,long,low,43,M2 Opt,2,6.0,0.0010089874267578125,0.0017428398132324219,3,3,34,49
5,1.0,long,low,44,M2 Base,2,4.0,0.015360116958618164,0.016388893127441406,2,2,50,80
5,1.0,long,low,44,M2 Opt,2,4.0,0.0006740093231201172,0.00138092041015625,2,2,33,49
5,1.0,long,low,45,M2 Base,2,4.0,0.004973173141479492,0.005963802337646484,2,2,40,80
5,1.0,long,low,45,M2 Opt,2,4.0,0.0008220672607421875,0.0018010139465332031,2,2,29,49
5,1.0,long,low,46,M2 Base,2,4.0,0.004492998123168945,0.005672931671142578,2,2,45,80
5,1.0,long,low,46,M2 Opt,2,4.0,0.0007760524749755859,0.0015790462493896484,2,2,31,49
5,1.0,long,high,42,M2 Base,2,4.0,0.002610921859741211,0.0036690235137939453,2,2,50,80
5,1.0,long,high,42,M2 Opt,2,4.0,0.00044989585876464844,0.0019497871398925781,2,2,31,53
5,1.0,long,high,43,M2 Base,2,8.0,0.001850128173828125,0.002803802490234375,4,4,50,80
5,1.0,long,high,43,M2 Opt,2,8.0,0.0008480548858642578,0.0015323162078857422,4,4,34,49
5,1.0,long,high,44,M2 Base,2,6.0,0.015976905822753906,0.017020225524902344,3,3,50,80
5,1.0,long,high,44,M2 Opt,2,6.0,0.0009751319885253906,0.0016279220581054688,3,3,33,49
5,1.0,long,high,45,M2 Base,2,6.0,0.013370990753173828,0.014294147491455078,3,3,40,80
5,1.0,long,high,45,M2 Opt,2,6.0,0.000804901123046875,0.0014188289642333984,3,3,29,49
5,1.0,long,high,46,M2 Base,2,6.0,0.0036242008209228516,0.00446009635925293,3,3,45,80
5,1.0,long,high,46,M2 Opt,2,6.0,0.00032401084899902344,0.0009131431579589844,3,3,31,49
5,1.2,short,low,42,M2 Base,2,4.0,0.005795001983642578,0.007009029388427734,2,2,50,80
5,1.2,short,low,42,M2 Opt,2,4.0,0.0006821155548095703,0.0014510154724121094,2,2,31,53
5,1.2,short,low,43,M2 Base,2,6.0,0.021457195281982422,0.022330045700073242,3,3,50,80
5,1.2,short,low,43,M2 Opt,2,6.0,0.0009479522705078125,0.001725912094116211,3,3,34,49
5,1.2,short,low,44,M2 Base,2,4.0,0.009653091430664062,0.010619878768920898,2,2,50,80
5,1.2,short,low,44,M2 Opt,2,4.0,0.0006139278411865234,0.0012531280517578125,2,2,33,49
5,1.2,short,low,45,M2 Base,2,4.0,0.0047550201416015625,0.0055658817291259766,2,2,40,80
5,1.2,short,low,45,M2 Opt,2,4.0,0.0006308555603027344,0.0012478828430175781,2,2,29,49
5,1.2,short,low,46,M2 Base,2,4.0,0.005119800567626953,0.0059740543365478516,2,2,45,80
5,1.2,short,low,46,M2 Opt,2,4.0,0.0006909370422363281,0.0013241767883300781,2,2,31,49
5,1.2,short,high,42,M2 Base,2,4.0,0.0018510818481445312,0.002768993377685547,2,2,50,80
5,1.2,short,high,42,M2 Opt,2,4.0,0.0004398822784423828,0.0011589527130126953,2,2,31,53
5,1.2,short,high,43,M2 Base,2,10.0,0.0010581016540527344,0.002034902572631836,5,5,50,80
5,1.2,short,high,43,M2 Opt,2,10.0,0.00030303001403808594,0.001069784164428711,5,5,34,49
5,1.2,short,high,44,M2 Base,2,6.0,0.024496078491210938,0.025396108627319336,3,3,50,80
5,1.2,short,high,44,M2 Opt,2,6.0,0.0012280941009521484,0.002079010009765625,3,3,33,49
5,1.2,short,high,45,M2 Base,2,6.0,0.024458885192871094,0.025452613830566406,3,3,40,80
5,1.2,short,high,45,M2 Opt,2,6.0,0.0008461475372314453,0.0014641284942626953,3,3,29,49
5,1.2,short,high,46,M2 Base,2,6.0,0.003097057342529297,0.003957033157348633,3,3,45,80
5,1.2,short,high,46,M2 Opt,2,6.0,0.00030994415283203125,0.0008451938629150391,3,3,31,49
5,1.2,long,low,42,M2 Base,2,4.0,0.003735065460205078,0.00467991828918457,2,2,50,80
5,1.2,long,low,42,M2 Opt,2,4.0,0.0007169246673583984,0.001444101333618164,2,2,31,53
5,1.2,long,low,43,M2 Base,2,6.0,0.014920949935913086,0.015896081924438477,3,3,50,80
5,1.2,long,low,43,M2 Opt,2,6.0,0.0008008480072021484,0.0014350414276123047,3,3,34,49
5,1.2,long,low,44,M2 Base,2,4.0,0.004019975662231445,0.0050122737884521484,2,2,50,80
5,1.2,long,low,44,M2 Opt,2,4.0,0.0005321502685546875,0.001132965087890625,2,2,33,49
5,1.2,long,low,45,M2 Base,2,4.0,0.002669811248779297,0.0034177303314208984,2,2,40,80
5,1.2,long,low,45,M2 Opt,2,4.0,0.0006520748138427734,0.001219034194946289,2,2,29,49
5,1.2,long,low,46,M2 Base,2,4.0,0.004323005676269531,0.005186796188354492,2,2,45,80
5,1.2,long,low,46,M2 Opt,2,4.0,0.0009300708770751953,0.0019838809967041016,2,2,31,49
5,1.2,long,high,42,M2 Base,2,4.0,0.0015079975128173828,0.0024971961975097656,2,2,50,80
5,1.2,long,high,42,M2 Opt,2,4.0,0.000408172607421875,0.0010249614715576172,2,2,31,53
5,1.2,long,high,43,M2 Base,2,10.0,0.0008068084716796875,0.0015978813171386719,5,5,50,80
5,1.2,long,high,43,M2 Opt,2,10.0,0.00025391578674316406,0.0008189678192138672,5,5,34,49
5,1.2,long,high,44,M2 Base,2,6.0,0.009231090545654297,0.01005101203918457,3,3,50,80
5,1.2,long,high,44,M2 Opt,2,6.0,0.0007648468017578125,0.0013229846954345703,3,3,33,49
5,1.2,long,high,45,M2 Base,2,6.0,0.01613616943359375,0.016949176788330078,3,3,40,80
5,1.2,long,high,45,M2 Opt,2,6.0,0.0009090900421142578,0.0015702247619628906,3,3,29,49
5,1.2,long,high,46,M2 Base,2,6.0,0.003933906555175781,0.004813194274902344,3,3,45,80
5,1.2,long,high,46,M2 Opt,2,6.0,0.00031185150146484375,0.0009160041809082031,3,3,31,49
7,1.0,short,low,42,M2 Base,2,6.0,0.03560304641723633,0.037203073501586914,3,3,91,154
7,1.0,short,low,42,M2 Opt,2,6.0,0.0012240409851074219,0.002293109893798828,3,3,59,83
7,1.0,short,low,43,M2 Base,2,6.0,0.07191205024719238,0.07361292839050293,3,3,91,154
7,1.0,short,low,43,M2 Opt,2,6.0,0.002946138381958008,0.005334138870239258,3,3,57,83
7,1.0,short,low,44,M2 Base,2,6.0,0.10153818130493164,0.10396075248718262,3,3,91,154
7,1.0,short,low,44,M2 Opt,2,6.0,0.0034770965576171875,0.005101919174194336,3,3,54,89
7,1.0,short,low,45,M2 Base,2,6.0,0.04774904251098633,0.05239725112915039,3,3,91,154
7,1.0,short,low,45,M2 Opt,2,6.0,0.0015540122985839844,0.0029189586639404297,3,3,56,83
7,1.0,short,low,46,M2 Base,2,6.0,0.048126935958862305,0.05000495910644531,3,3,98,154
7,1.0,short,low,46,M2 Opt,2,6.0,0.0011899471282958984,0.0021979808807373047,3,3,62,83
7,1.0,short,high,42,M2 Base,2,8.0,0.03414201736450195,0.03589606285095215,4,4,91,154
7,1.0,short,high,42,M2 Opt,2,8.0,0.0020360946655273438,0.0030679702758789062,4,4,59,83
7,1.0,short,high,43,M2 Base,2,8.0,0.013761043548583984,0.015523910522460938,4,4,91,154
7,1.0,short,high,43,M2 Opt,2,8.0,0.0017900466918945312,0.002866029739379883,4,4,57,83
7,1.0,short,high,44,M2 Base,2,8.0,0.05193901062011719,0.05366992950439453,4,4,91,154
7,1.0,short,high,44,M2 Opt,2,8.0,0.0017328262329101562,0.0029997825622558594,4,4,54,89
7,1.0,short,high,45,M2 Base,2,8.0,0.02882099151611328,0.03065800666809082,4,4,91,154
7,1.0,short,high,45,M2 Opt,2,8.0,0.0017421245574951172,0.0029320716857910156,4,4,56,83
7,1.0,short,high,46,M2 Base,2,8.0,0.01244807243347168,0.014300107955932617,4,4,98,154
7,1.0,short,high,46,M2 Opt,2,8.0,0.0013599395751953125,0.0024399757385253906,4,4,62,83
7,1.0,long,low,42,M2 Base,2,6.0,0.02413797378540039,0.02585005760192871,3,3,91,154
7,1.0,long,low,42,M2 Opt,2,6.0,0.0011169910430908203,0.002112150192260742,3,3,59,83
7,1.0,long,low,43,M2 Base,2,6.0,0.03324699401855469,0.0348660945892334,3,3,91,154
7,1.0,long,low,43,M2 Opt,2,6.0,0.0011408329010009766,0.0021309852600097656,3,3,57,83
7,1.0,long,low,44,M2 Base,2,6.0,0.034848928451538086,0.03653383255004883,3,3,91,154
7,1.0,long,low,44,M2 Opt,2,6.0,0.0016808509826660156,0.0027909278869628906,3,3,54,89
7,1.0,long,low,45,M2 Base,2,6.0,0.03914594650268555,0.040875911712646484,3,3,91,154
7,1.0,long,low,45,M2 Opt,2,6.0,0.0011839866638183594,0.0024423599243164062,3,3,56,83
7,1.0,long,low,46,M2 Base,2,6.0,0.03257298469543457,0.03427290916442871,3,3,98,154
7,1.0,long,low,46,M2 Opt,2,6.0,0.0011370182037353516,0.0021848678588867188,3,3,62,83
7,1.0,long,high,42,M2 Base,2,8.0,0.026198148727416992,0.027863025665283203,4,4,91,154
7,1.0,long,high,42,M2 Opt,2,8.0,0.0021910667419433594,0.0032088756561279297,4,4,59,83
7,1.0,long,high,43,M2 Base,2,8.0,0.012074947357177734,0.013766765594482422,4,4,91,154
7,1.0,long,high,43,M2 Opt,2,8.0,0.0009150505065917969,0.001920938491821289,4,4,57,83
7,1.0,long,high,44,M2 Base,2,8.0,0.04362201690673828,0.045278072357177734,4,4,91,154
7,1.0,long,high,44,M2 Opt,2,8.0,0.0014100074768066406,0.0026450157165527344,4,4,54,89
7,1.0,long,high,45,M2 Base,2,8.0,0.022351980209350586,0.024045944213867188,4,4,91,154
7,1.0,long,high,45,M2 Opt,2,8.0,0.0013031959533691406,0.0024290084838867188,4,4,56,83
7,1.0,long,high,46,M2 Base,2,8.0,0.010469913482666016,0.0122528076171875,4,4,98,154
7,1.0,long,high,46,M2 Opt,2,8.0,0.0012340545654296875,0.0022640228271484375,4,4,62,83
7,1.2,short,low,42,M2 Base,2,6.0,0.0336461067199707,0.03542208671569824,3,3,91,154
7,1.2,short,low,42,M2 Opt,2,6.0,0.0016531944274902344,0.0027179718017578125,3,3,56,89
7,1.2,short,low,43,M2 Base,2,6.0,0.03808307647705078,0.039894819259643555,3,3,105,154
7,1.2,short,low,43,M2 Opt,2,6.0,0.0018951892852783203,0.003389120101928711,3,3,63,83
7,1.2,short,low,44,M2 Base,2,6.0,0.11108803749084473,0.11356282234191895,3,3,91,154
7,1.2,short,low,44,M2 Opt,2,6.0,0.0014081001281738281,0.002424001693725586,3,3,55,83
7,1.2,short,low,45,M2 Base,2,6.0,0.04026508331298828,0.04199504852294922,3,3,91,154
7,1.2,short,low,45,M2 Opt,2,6.0,0.0011301040649414062,0.002109050750732422,3,3,56,83
7,1.2,short,low,46,M2 Base,2,6.0,0.03795313835144043,0.039591073989868164,3,3,98,154
7,1.2,short,low,46,M2 Opt,2,6.0,0.001422882080078125,0.0025081634521484375,3,3,62,83
7,1.2,short,high,42,M2 Base,2,8.0,0.007623910903930664,0.009523868560791016,4,4,91,154
7,1.2,short,high,42,M2 Opt,2,8.0,0.0008730888366699219,0.0019290447235107422,4,4,56,89
7,1.2,short,high,43,M2 Base,2,10.0,0.004446983337402344,0.006386756896972656,5,5,105,154
7,1.2,short,high,43,M2 Opt,2,10.0,0.0010139942169189453,0.002299785614013672,5,5,63,83
7,1.2,short,high,44,M2 Base,2,8.0,0.012624979019165039,0.014473915100097656,4,4,91,154
7,1.2,short,high,44,M2 Opt,2,8.0,0.0018630027770996094,0.002911090850830078,4,4,55,83
7,1.2,short,high,45,M2 Base,2,8.0,0.02778005599975586,0.02945709228515625,4,4,91,154
7,1.2,short,high,45,M2 Opt,2,8.0,0.001249074935913086,0.0022830963134765625,4,4,56,83
7,1.2,short,high,46,M2 Base,2,8.0,0.01314687728881836,0.015022754669189453,4,4,98,154
7,1.2,short,high,46,M2 Opt,2,8.0,0.0013401508331298828,0.002483844757080078,4,4,62,83
7,1.2,long,low,42,M2 Base,2,6.0,0.036765098571777344,0.038565874099731445,3,3,91,154
7,1.2,long,low,42,M2 Opt,2,6.0,0.0017380714416503906,0.0028460025787353516,3,3,56,89
7,1.2,long,low,43,M2 Base,2,6.0,0.04415607452392578,0.04592084884643555,3,3,105,154
7,1.2,long,low,43,M2 Opt,2,6.0,0.0010919570922851562,0.002066373825073242,3,3,63,83
7,1.2,long,low,44,M2 Base,2,6.0,0.033820152282714844,0.035386085510253906,3,3,91,154
7,1.2,long,low,44,M2 Opt,2,6.0,0.0011968612670898438,0.0022611618041992188,3,3,55,83
7,1.2,long,low,45,M2 Base,2,6.0,0.029247045516967773,0.030874967575073242,3,3,91,154
7,1.2,long,low,45,M2 Opt,2,6.0,0.001138925552368164,0.0021829605102539062,3,3,56,83
7,1.2,long,low,46,M2 Base,2,6.0,0.03540802001953125,0.037043094635009766,3,3,98,154
7,1.2,long,low,46,M2 Opt,2,6.0,0.0011608600616455078,0.002151012420654297,3,3,62,83
7,1.2,long,high,42,M2 Base,2,8.0,0.004706144332885742,0.006500244140625,4,4,91,154
7,1.2,long,high,42,M2 Opt,2,8.0,0.0009720325469970703,0.0024220943450927734,4,4,56,89
7,1.2,long,high,43,M2 Base,2,10.0,0.004078865051269531,0.006067037582397461,5,5,105,154
7,1.2,long,high,43,M2 Opt,2,10.0,0.0007159709930419922,0.0016961097717285156,5,5,63,83
7,1.2,long,high,44,M2 Base,2,8.0,0.011289119720458984,0.012926101684570312,4,4,91,154
7,1.2,long,high,44,M2 Opt,2,8.0,0.001867055892944336,0.0028982162475585938,4,4,55,83
7,1.2,long,high,45,M2 Base,2,8.0,0.024615049362182617,0.0263826847076416,4,4,91,154
7,1.2,long,high,45,M2 Opt,2,8.0,0.0012559890747070312,0.002215862274169922,4,4,56,83
7,1.2,long,high,46,M2 Base,2,8.0,0.011850118637084961,0.01357722282409668,4,4,98,154
7,1.2,long,high,46,M2 Opt,2,8.0,0.0012018680572509766,0.0022001266479492188,4,4,62,83
10,1.0,short,low,42,M2 Base,2,8.0,0.08307099342346191,0.0868532657623291,4,4,180,310
10,1.0,short,low,42,M2 Opt,2,8.0,0.0028409957885742188,0.004587888717651367,4,4,98,158
10,1.0,short,low,43,M2 Base,2,10.0,0.13597393035888672,0.13955211639404297,5,5,170,310
10,1.0,short,low,43,M2 Opt,2,10.0,0.004241228103637695,0.005760908126831055,5,5,103,149
10,1.0,short,low,44,M2 Base,2,8.0,0.08156919479370117,0.08483624458312988,4,4,180,310
10,1.0,short,low,44,M2 Opt,2,8.0,0.0017790794372558594,0.0036411285400390625,4,4,108,149
10,1.0,short,low,45,M2 Base,2,8.0,0.08005094528198242,0.08345913887023926,4,4,180,310
10,1.0,short,low,45,M2 Opt,2,8.0,0.004575014114379883,0.006184101104736328,4,4,106,149
10,1.0,short,low,46,M2 Base,2,8.0,0.1307051181793213,0.13399696350097656,4,4,180,310
10,1.0,short,low,46,M2 Opt,2,8.0,0.0021331310272216797,0.004058122634887695,4,4,108,166
10,1.0,short,high,42,M2 Base,2,12.0,0.019623994827270508,0.023660898208618164,6,6,180,310
10,1.0,short,high,42,M2 Opt,2,12.0,0.010641098022460938,0.012473821640014648,6,6,98,158
10,1.0,short,high,43,M2 Base,2,14.0,0.020090103149414062,0.023489952087402344,7,7,170,310
10,1.0,short,high,43,M2 Opt,2,14.0,0.0031070709228515625,0.004859209060668945,7,7,103,149
10,1.0,short,high,44,M2 Base,2,12.0,0.14547085762023926,0.14884090423583984,6,6,180,310
10,1.0,short,high,44,M2 Opt,2,12.0,0.006510019302368164,0.008206844329833984,6,6,108,149
10,1.0,short,high,45,M2 Base,2,12.0,0.024664878845214844,0.027951955795288086,6,6,180,310
10,1.0,short,high,45,M2 Opt,2,12.0,0.0016241073608398438,0.0033621788024902344,6,6,106,149
10,1.0,short,high,46,M2 Base,2,10.0,0.09497785568237305,0.09845805168151855,5,5,180,310
10,1.0,short,high,46,M2 Opt,2,10.0,0.0014531612396240234,0.0031728744506835938,5,5,108,149
10,1.0,long,low,42,M2 Base,2,8.0,0.07420706748962402,0.07750916481018066,4,4,180,310
10,1.0,long,low,42,M2 Opt,2,8.0,0.0023720264434814453,0.004290103912353516,4,4,98,158
10,1.0,long,low,43,M2 Base,2,10.0,0.14379382133483887,0.14704394340515137,5,5,170,310
10,1.0,long,low,43,M2 Opt,2,10.0,0.004344940185546875,0.00607609748840332,5,5,103,149
10,1.0,long,low,44,M2 Base,2,8.0,0.08212995529174805,0.08555984497070312,4,4,180,310
10,1.0,long,low,44,M2 Opt,2,8.0,0.0015740394592285156,0.0031647682189941406,4,4,108,149
10,1.0,long,low,45,M2 Base,2,8.0,0.08554220199584961,0.08890986442565918,4,4,180,310
10,1.0,long,low,45,M2 Opt,2,8.0,0.0053670406341552734,0.006991863250732422,4,4,106,149
10,1.0,long,low,46,M2 Base,2,8.0,0.08064413070678711,0.08414101600646973,4,4,180,310
